"","birth_year","wealth2","country","democracy","mean"
"1206",1978,"Lowest quintile","Cameroon","dictatorship",0.104838709677419
"1207",1978,"Lowest quintile","Central African Republic","dictatorship",0.165137614678899
"1208",1978,"Lowest quintile","Chad","dictatorship",0.10655737704918
"1209",1978,"Lowest quintile","Colombia","democracy",0.0722543352601156
"1210",1978,"Lowest quintile","Comoros","dictatorship",0.133333333333333
"1211",1978,"Lowest quintile","Cote d Ivoire","dictatorship",0.155660377358491
"1212",1978,"Lowest quintile","Dominican Republic","democracy",0.0862573099415205
"1213",1978,"Lowest quintile","Egypt","dictatorship",0.198331788693234
"1214",1978,"Lowest quintile","Ethiopia","dictatorship",0.164110429447853
"1215",1978,"Lowest quintile","Gabon","dictatorship",0.0860215053763441
"1216",1978,"Lowest quintile","Ghana","dictatorship",0.132867132867133
"1217",1978,"Lowest quintile","Guatemala","democracy",0.108045977011494
"1218",1978,"Lowest quintile","Guinea","dictatorship",0.243589743589744
"1219",1978,"Lowest quintile","Haiti","dictatorship",0.137931034482759
"1220",1978,"Lowest quintile","India","democracy",0.152428320655354
"1221",1978,"Lowest quintile","Indonesia","dictatorship",0.111560226354082
"1222",1978,"Lowest quintile","Jordan","dictatorship",0.0916666666666667
"1223",1978,"Lowest quintile","Kazakhstan","dictatorship",0.105882352941176
"1224",1978,"Lowest quintile","Kenya","dictatorship",0.102689486552567
"1225",1978,"Lowest quintile","Kyrgyzstan","dictatorship",0.102040816326531
"1226",1978,"Lowest quintile","Madagascar","dictatorship",0.11219512195122
"1227",1978,"Lowest quintile","Malawi","dictatorship",0.142091152815013
"1228",1978,"Lowest quintile","Mali","dictatorship",0.2
"1229",1978,"Lowest quintile","Morocco","dictatorship",0.0897435897435897
"1230",1978,"Lowest quintile","Mozambique","dictatorship",0.22568093385214
"1231",1978,"Lowest quintile","Namibia","dictatorship",0.0975609756097561
"1232",1978,"Lowest quintile","Nicaragua","dictatorship",0.0893300248138958
"1233",1978,"Lowest quintile","Niger","dictatorship",0.1875
"1234",1978,"Lowest quintile","Nigeria","dictatorship",0.139931740614334
"1235",1978,"Lowest quintile","Pakistan","dictatorship",0.0909090909090909
"1236",1978,"Lowest quintile","Paraguay","dictatorship",0.0508474576271186
"1237",1978,"Lowest quintile","Peru","dictatorship",0.12955223880597
"1238",1978,"Lowest quintile","Philippines","dictatorship",0.10410094637224
"1239",1978,"Lowest quintile","Rwanda","dictatorship",0.116402116402116
"1240",1978,"Lowest quintile","Senegal","dictatorship",0.156363636363636
"1241",1978,"Lowest quintile","South Africa","dictatorship",0.112781954887218
"1242",1978,"Lowest quintile","Togo","dictatorship",0.144
"1243",1978,"Lowest quintile","Turkey","democracy",0.136612021857924
"1244",1978,"Lowest quintile","Uganda","dictatorship",0.166666666666667
"1245",1978,"Lowest quintile","Uzbekistan","dictatorship",0.103448275862069
"1246",1978,"Lowest quintile","Viet Nam","dictatorship",0.0357142857142857
"1247",1978,"Lowest quintile","Zambia","dictatorship",0.146103896103896
"1248",1978,"Lowest quintile","Zimbabwe","dictatorship",0.100371747211896
"1249",1978,"Middle quintile","Armenia","dictatorship",0.0678260869565217
"1250",1978,"Middle quintile","Bangladesh","dictatorship",0.139176982268317
"1251",1978,"Middle quintile","Benin","dictatorship",0.120498614958449
"1252",1978,"Middle quintile","Bolivia","dictatorship",0.13560454241817
"1253",1978,"Middle quintile","Brazil","dictatorship",0.0909090909090909
"1254",1978,"Middle quintile","Burkina Faso","dictatorship",0.150390625
"1255",1978,"Middle quintile","Cambodia","dictatorship",0.177184466019417
"1256",1978,"Middle quintile","Cameroon","dictatorship",0.128943758573388
"1257",1978,"Middle quintile","Central African Republic","dictatorship",0.12156862745098
"1258",1978,"Middle quintile","Chad","dictatorship",0.165991902834008
"1259",1978,"Middle quintile","Colombia","democracy",0.0551030186871107
"1260",1978,"Middle quintile","Comoros","dictatorship",0.125827814569536
"1261",1978,"Middle quintile","Cote d Ivoire","dictatorship",0.124031007751938
"1262",1978,"Middle quintile","Dominican Republic","democracy",0.072027972027972
"1263",1978,"Middle quintile","Egypt","dictatorship",0.153954802259887
"1264",1978,"Middle quintile","Ethiopia","dictatorship",0.166986564299424
"1265",1978,"Middle quintile","Gabon","dictatorship",0.116022099447514
"1266",1978,"Middle quintile","Ghana","dictatorship",0.103109656301146
"1267",1978,"Middle quintile","Guatemala","democracy",0.0858585858585859
"1268",1978,"Middle quintile","Guinea","dictatorship",0.177272727272727
"1269",1978,"Middle quintile","Haiti","dictatorship",0.166666666666667
"1270",1978,"Middle quintile","India","democracy",0.121133412042503
"1271",1978,"Middle quintile","Indonesia","dictatorship",0.0962643678160919
"1272",1978,"Middle quintile","Jordan","dictatorship",0.0422535211267606
"1273",1978,"Middle quintile","Kazakhstan","dictatorship",0.0669144981412639
"1274",1978,"Middle quintile","Kenya","dictatorship",0.078740157480315
"1275",1978,"Middle quintile","Kyrgyzstan","dictatorship",0.0915032679738562
"1276",1978,"Middle quintile","Madagascar","dictatorship",0.13543599257885
"1277",1978,"Middle quintile","Malawi","dictatorship",0.163318777292576
"1278",1978,"Middle quintile","Mali","dictatorship",0.197916666666667
"1279",1978,"Middle quintile","Morocco","dictatorship",0.10958904109589
"1280",1978,"Middle quintile","Mozambique","dictatorship",0.176304654442877
"1281",1978,"Middle quintile","Namibia","dictatorship",0.102272727272727
"1282",1978,"Middle quintile","Nicaragua","dictatorship",0.111549851924975
"1283",1978,"Middle quintile","Niger","dictatorship",0.187384044526902
"1284",1978,"Middle quintile","Nigeria","dictatorship",0.12933025404157
"1285",1978,"Middle quintile","Pakistan","dictatorship",0.0813704496788009
"1286",1978,"Middle quintile","Paraguay","dictatorship",0.060790273556231
"1287",1978,"Middle quintile","Peru","dictatorship",0.0994091959928076
"1288",1978,"Middle quintile","Philippines","dictatorship",0.0718165359082679
"1289",1978,"Middle quintile","Rwanda","dictatorship",0.128048780487805
"1290",1978,"Middle quintile","Senegal","dictatorship",0.111248454882571
"1291",1978,"Middle quintile","South Africa","dictatorship",0.0833333333333333
"1292",1978,"Middle quintile","Togo","dictatorship",0.1125
"1293",1978,"Middle quintile","Turkey","democracy",0.130295763389289
"1294",1978,"Middle quintile","Uganda","dictatorship",0.115689381933439
"1295",1978,"Middle quintile","Uzbekistan","dictatorship",0.053475935828877
"1296",1978,"Middle quintile","Viet Nam","dictatorship",0.0366379310344828
"1297",1978,"Middle quintile","Zambia","dictatorship",0.108469539375929
"1298",1978,"Middle quintile","Zimbabwe","dictatorship",0.0557377049180328
"1299",1979,"Highest quintile","Armenia","dictatorship",0.0050761421319797
"1300",1979,"Highest quintile","Bangladesh","dictatorship",0.108382726502964
"1301",1979,"Highest quintile","Benin","dictatorship",0.0883977900552486
"1302",1979,"Highest quintile","Bolivia","democracy",0.0701754385964912
"1303",1979,"Highest quintile","Brazil","dictatorship",0.0413223140495868
"1304",1979,"Highest quintile","Burkina Faso","dictatorship",0.0877862595419847
"1305",1979,"Highest quintile","Cambodia","dictatorship",0.102766798418972
"1306",1979,"Highest quintile","Cameroon","dictatorship",0.0798611111111111
"1307",1979,"Highest quintile","Central African Republic","dictatorship",0.101010101010101
"1308",1979,"Highest quintile","Chad","dictatorship",0.106382978723404
"1309",1979,"Highest quintile","Colombia","democracy",0.0199667221297837
"1310",1979,"Highest quintile","Comoros","dictatorship",0.0784313725490196
"1311",1979,"Highest quintile","Cote d Ivoire","dictatorship",0.0517241379310345
"1312",1979,"Highest quintile","Dominican Republic","democracy",0.0482315112540193
"1313",1979,"Highest quintile","Egypt","dictatorship",0.0759036144578313
"1314",1979,"Highest quintile","Ethiopia","dictatorship",0.0996640537513998
"1315",1979,"Highest quintile","Gabon","dictatorship",0.0465116279069767
"1316",1979,"Highest quintile","Ghana","democracy",0.07
"1317",1979,"Highest quintile","Guatemala","democracy",0.065
"1318",1979,"Highest quintile","Guinea","dictatorship",0.0348837209302326
"1319",1979,"Highest quintile","Haiti","dictatorship",0.0719424460431655
"1320",1979,"Highest quintile","India","democracy",0.0566037735849057
"1321",1979,"Highest quintile","Indonesia","dictatorship",0.0384615384615385
"1322",1979,"Highest quintile","Jordan","dictatorship",0.0300632911392405
"1323",1979,"Highest quintile","Kazakhstan","dictatorship",0.0650406504065041
"1324",1979,"Highest quintile","Kenya","dictatorship",0.0842696629213483
"1325",1979,"Highest quintile","Kyrgyzstan","dictatorship",0.114754098360656
"1326",1979,"Highest quintile","Madagascar","dictatorship",0.0528052805280528
"1327",1979,"Highest quintile","Malawi","dictatorship",0.111111111111111
"1328",1979,"Highest quintile","Mali","dictatorship",0.128279883381924
"1329",1979,"Highest quintile","Morocco","dictatorship",0.0647482014388489
"1330",1979,"Highest quintile","Mozambique","dictatorship",0.102803738317757
"1331",1979,"Highest quintile","Namibia","dictatorship",0.0533980582524272
"1332",1979,"Highest quintile","Nicaragua","dictatorship",0.0654205607476635
"1333",1979,"Highest quintile","Niger","dictatorship",0.101167315175097
"1334",1979,"Highest quintile","Nigeria","democracy",0.0794871794871795
"1335",1979,"Highest quintile","Pakistan","dictatorship",0.0790190735694823
"1336",1979,"Highest quintile","Paraguay","dictatorship",0.0344827586206897
"1337",1979,"Highest quintile","Peru","dictatorship",0.046029919447641
"1338",1979,"Highest quintile","Philippines","dictatorship",0.0388349514563107
"1339",1979,"Highest quintile","Rwanda","dictatorship",0.0693069306930693
"1340",1979,"Highest quintile","Senegal","dictatorship",0.049079754601227
"1341",1979,"Highest quintile","South Africa","dictatorship",0.0630630630630631
"1342",1979,"Highest quintile","Togo","dictatorship",0.05
"1343",1979,"Highest quintile","Turkey","democracy",0.10126582278481
"1344",1979,"Highest quintile","Uganda","dictatorship",0.0808383233532934
"1345",1979,"Highest quintile","Uzbekistan","dictatorship",0.0434782608695652
"1346",1979,"Highest quintile","Viet Nam","dictatorship",0.0443349753694581
"1347",1979,"Highest quintile","Zambia","dictatorship",0.0581395348837209
"1348",1979,"Highest quintile","Zimbabwe","dictatorship",0.0440528634361234
"1349",1979,"Lowest quintile","Armenia","dictatorship",0.113095238095238
"1350",1979,"Lowest quintile","Bangladesh","dictatorship",0.194594594594595
"1351",1979,"Lowest quintile","Benin","dictatorship",0.161290322580645
"1352",1979,"Lowest quintile","Bolivia","democracy",0.19236641221374
"1353",1979,"Lowest quintile","Brazil","dictatorship",0.145593869731801
"1354",1979,"Lowest quintile","Burkina Faso","dictatorship",0.134453781512605
"1355",1979,"Lowest quintile","Cambodia","dictatorship",0.154150197628458
"1356",1979,"Lowest quintile","Cameroon","dictatorship",0.139130434782609
"1357",1979,"Lowest quintile","Central African Republic","dictatorship",0.142857142857143
"1358",1979,"Lowest quintile","Chad","dictatorship",0.197183098591549
"1359",1979,"Lowest quintile","Colombia","democracy",0.0679723502304147
"1360",1979,"Lowest quintile","Comoros","dictatorship",0.193548387096774
"1361",1979,"Lowest quintile","Cote d Ivoire","dictatorship",0.133928571428571
"1362",1979,"Lowest quintile","Dominican Republic","democracy",0.0593607305936073
"1363",1979,"Lowest quintile","Egypt","dictatorship",0.174626865671642
"1364",1979,"Lowest quintile","Ethiopia","dictatorship",0.113831089351285
"1365",1979,"Lowest quintile","Gabon","dictatorship",0.126315789473684
"1366",1979,"Lowest quintile","Ghana","democracy",0.0982456140350877
"1367",1979,"Lowest quintile","Guatemala","democracy",0.110887096774194
"1368",1979,"Lowest quintile","Guinea","dictatorship",0.2
"1369",1979,"Lowest quintile","Haiti","dictatorship",0.131578947368421
"1370",1979,"Lowest quintile","India","democracy",0.149474984558369
"1371",1979,"Lowest quintile","Indonesia","dictatorship",0.103198551599276
"1372",1979,"Lowest quintile","Jordan","dictatorship",0.0703422053231939
"1373",1979,"Lowest quintile","Kazakhstan","dictatorship",0.0978260869565217
"1374",1979,"Lowest quintile","Kenya","dictatorship",0.126463700234192
"1375",1979,"Lowest quintile","Kyrgyzstan","dictatorship",0.147540983606557
"1376",1979,"Lowest quintile","Madagascar","dictatorship",0.116666666666667
"1377",1979,"Lowest quintile","Malawi","dictatorship",0.155388471177945
"1378",1979,"Lowest quintile","Mali","dictatorship",0.237250554323725
"1379",1979,"Lowest quintile","Morocco","dictatorship",0.132978723404255
"1380",1979,"Lowest quintile","Mozambique","dictatorship",0.154385964912281
"1381",1979,"Lowest quintile","Namibia","dictatorship",0.0841584158415842
"1382",1979,"Lowest quintile","Nicaragua","dictatorship",0.0875232774674116
"1383",1979,"Lowest quintile","Niger","dictatorship",0.188405797101449
"1384",1979,"Lowest quintile","Nigeria","democracy",0.162907268170426
"1385",1979,"Lowest quintile","Pakistan","dictatorship",0.123456790123457
"1386",1979,"Lowest quintile","Paraguay","dictatorship",0.0530973451327434
"1387",1979,"Lowest quintile","Peru","dictatorship",0.116332378223496
"1388",1979,"Lowest quintile","Philippines","dictatorship",0.0813953488372093
"1389",1979,"Lowest quintile","Rwanda","dictatorship",0.158311345646438
"1390",1979,"Lowest quintile","Senegal","dictatorship",0.144927536231884
"1391",1979,"Lowest quintile","South Africa","dictatorship",0.13125
"1392",1979,"Lowest quintile","Togo","dictatorship",0.172413793103448
"1393",1979,"Lowest quintile","Turkey","democracy",0.159891598915989
"1394",1979,"Lowest quintile","Uganda","dictatorship",0.176923076923077
"1395",1979,"Lowest quintile","Uzbekistan","dictatorship",0.04
"1396",1979,"Lowest quintile","Viet Nam","dictatorship",0.0872093023255814
"1397",1979,"Lowest quintile","Zambia","dictatorship",0.151515151515152
"1398",1979,"Lowest quintile","Zimbabwe","dictatorship",0.089171974522293
"1399",1979,"Middle quintile","Armenia","dictatorship",0.0442073170731707
"1400",1979,"Middle quintile","Bangladesh","dictatorship",0.157164869029276
"1401",1979,"Middle quintile","Benin","dictatorship",0.118320610687023
"1402",1979,"Middle quintile","Bolivia","democracy",0.138125
"1403",1979,"Middle quintile","Brazil","dictatorship",0.0784982935153584
"1404",1979,"Middle quintile","Burkina Faso","dictatorship",0.146364494806421
"1405",1979,"Middle quintile","Cambodia","dictatorship",0.137162954279015
"1406",1979,"Middle quintile","Cameroon","dictatorship",0.0903873744619799
"1407",1979,"Middle quintile","Central African Republic","dictatorship",0.0935483870967742
"1408",1979,"Middle quintile","Chad","dictatorship",0.16030534351145
"1409",1979,"Middle quintile","Colombia","democracy",0.0407597942223981
"1410",1979,"Middle quintile","Comoros","dictatorship",0.145038167938931
"1411",1979,"Middle quintile","Cote d Ivoire","dictatorship",0.0997340425531915
"1412",1979,"Middle quintile","Dominican Republic","democracy",0.0653128430296378
"1413",1979,"Middle quintile","Egypt","dictatorship",0.121972829297106
"1414",1979,"Middle quintile","Ethiopia","dictatorship",0.147394540942928
"1415",1979,"Middle quintile","Gabon","dictatorship",0.104972375690608
